site,kind,route_pattern,module,source_file,source_sha,coverage
blockid.au,page,/admin/accelerator/[slug],admin_operations,web/src/app/(app)/(admin)/admin/accelerator/[slug]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/accelerator,admin_operations,web/src/app/(app)/(admin)/admin/accelerator/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/affiliate,admin_operations,web/src/app/(app)/(admin)/admin/affiliate/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/ai-health,admin_operations,web/src/app/(app)/(admin)/admin/ai-health/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/ai-keys,admin_operations,web/src/app/(app)/(admin)/admin/ai-keys/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/analyses/deep-dives,admin_operations,web/src/app/(app)/(admin)/admin/analyses/deep-dives/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/analyses,admin_operations,web/src/app/(app)/(admin)/admin/analyses/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/architecture,admin_operations,web/src/app/(app)/(admin)/admin/architecture/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/ccso,admin_operations,web/src/app/(app)/(admin)/admin/ccso/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/comparables,admin_operations,web/src/app/(app)/(admin)/admin/comparables/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/competitors,admin_operations,web/src/app/(app)/(admin)/admin/competitors/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/config,admin_operations,web/src/app/(app)/(admin)/admin/config/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/corrections,admin_operations,web/src/app/(app)/(admin)/admin/corrections/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/credits,admin_operations,web/src/app/(app)/(admin)/admin/credits/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/documents,admin_operations,web/src/app/(app)/(admin)/admin/documents/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/drip-stats,admin_operations,web/src/app/(app)/(admin)/admin/drip-stats/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/evidence-review,admin_operations,web/src/app/(app)/(admin)/admin/evidence-review/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/external-signals,admin_operations,web/src/app/(app)/(admin)/admin/external-signals/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/feedback,admin_operations,web/src/app/(app)/(admin)/admin/feedback/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/funding,admin_operations,web/src/app/(app)/(admin)/admin/funding/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/funnel,admin_operations,web/src/app/(app)/(admin)/admin/funnel/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/goals,admin_operations,web/src/app/(app)/(admin)/admin/goals/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/growth,admin_operations,web/src/app/(app)/(admin)/admin/growth/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/i18n/review,admin_operations,web/src/app/(app)/(admin)/admin/i18n/review/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/listings,admin_operations,web/src/app/(app)/(admin)/admin/listings/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/notifications,admin_operations,web/src/app/(app)/(admin)/admin/notifications/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/ops,admin_operations,web/src/app/(app)/(admin)/admin/ops/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/outcomes,admin_operations,web/src/app/(app)/(admin)/admin/outcomes/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin,admin_operations,web/src/app/(app)/(admin)/admin/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/pilots,admin_operations,web/src/app/(app)/(admin)/admin/pilots/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/pricing-metrics,admin_operations,web/src/app/(app)/(admin)/admin/pricing-metrics/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/pricing-test,admin_operations,web/src/app/(app)/(admin)/admin/pricing-test/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/resellers/[code],admin_operations,web/src/app/(app)/(admin)/admin/resellers/[code]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/resellers/new,admin_operations,web/src/app/(app)/(admin)/admin/resellers/new/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/resellers,admin_operations,web/src/app/(app)/(admin)/admin/resellers/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/resellers/requests,admin_operations,web/src/app/(app)/(admin)/admin/resellers/requests/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/revenue-spend,admin_operations,web/src/app/(app)/(admin)/admin/revenue-spend/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/rnd,admin_operations,web/src/app/(app)/(admin)/admin/rnd/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/roadmap,admin_operations,web/src/app/(app)/(admin)/admin/roadmap/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/sales,admin_operations,web/src/app/(app)/(admin)/admin/sales/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/self-analysis,admin_operations,web/src/app/(app)/(admin)/admin/self-analysis/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/team,admin_operations,web/src/app/(app)/(admin)/admin/team/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/tokens,admin_operations,web/src/app/(app)/(admin)/admin/tokens/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/traction,admin_operations,web/src/app/(app)/(admin)/admin/traction/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/uptime-guardian,admin_operations,web/src/app/(app)/(admin)/admin/uptime-guardian/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/users/[id],admin_operations,web/src/app/(app)/(admin)/admin/users/[id]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/users,admin_operations,web/src/app/(app)/(admin)/admin/users/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/admin/validation,admin_operations,web/src/app/(app)/(admin)/admin/validation/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/checkout/success,billing_credits,web/src/app/(app)/(founder)/checkout/success/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/30day,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/30day/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/accelerators,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/accelerators/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/cohorts,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/cohorts/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/content,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/content/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/content-pillars,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/content-pillars/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/detail/[metric],admin_operations,web/src/app/(app)/(founder)/dashboard/admin/detail/[metric]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/investor-verifications,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/investor-verifications/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/pricing-test,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/pricing-test/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/sector-multiples,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/sector-multiples/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/stripe-sync,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/stripe-sync/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/svi-exchange,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/svi-exchange/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/uptime-guardian,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/uptime-guardian/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/admin/usage,admin_operations,web/src/app/(app)/(founder)/dashboard/admin/usage/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard,public_content_other,web/src/app/(app)/(founder)/dashboard/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/dashboard/reports/lp-quarterly,reports_research_svi,web/src/app/(app)/(founder)/dashboard/reports/lp-quarterly/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/accelerator/applications,investor_programs,web/src/app/(app)/(founder)/workspace/accelerator/applications/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/accelerator/onboarding,identity_projects,web/src/app/(app)/(founder)/workspace/accelerator/onboarding/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/accelerator,investor_programs,web/src/app/(app)/(founder)/workspace/accelerator/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/accelerator/quarterly-report,reports_research_svi,web/src/app/(app)/(founder)/workspace/accelerator/quarterly-report/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/accelerator/templates,investor_programs,web/src/app/(app)/(founder)/workspace/accelerator/templates/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/accelerators/criteria,investor_programs,web/src/app/(app)/(founder)/workspace/accelerators/criteria/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/accelerators,investor_programs,web/src/app/(app)/(founder)/workspace/accelerators/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/advisor/notes,investor_programs,web/src/app/(app)/(founder)/workspace/advisor/notes/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/advisor,investor_programs,web/src/app/(app)/(founder)/workspace/advisor/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/advisor/roster/invite,investor_programs,web/src/app/(app)/(founder)/workspace/advisor/roster/invite/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/advisor/roster,investor_programs,web/src/app/(app)/(founder)/workspace/advisor/roster/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/billing,billing_credits,web/src/app/(app)/(founder)/workspace/billing/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/documents/compliance,equity_finance_legal,web/src/app/(app)/(founder)/workspace/documents/compliance/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/documents/data-room,founder_growth_tools,web/src/app/(app)/(founder)/workspace/documents/data-room/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/documents,founder_growth_tools,web/src/app/(app)/(founder)/workspace/documents/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/equity/cap-table,equity_finance_legal,web/src/app/(app)/(founder)/workspace/equity/cap-table/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/equity/on-chain,equity_finance_legal,web/src/app/(app)/(founder)/workspace/equity/on-chain/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/equity,equity_finance_legal,web/src/app/(app)/(founder)/workspace/equity/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/equity/secondary,equity_finance_legal,web/src/app/(app)/(founder)/workspace/equity/secondary/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/equity/setup,equity_finance_legal,web/src/app/(app)/(founder)/workspace/equity/setup/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/equity/shareholders,equity_finance_legal,web/src/app/(app)/(founder)/workspace/equity/shareholders/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/esop/grants,equity_finance_legal,web/src/app/(app)/(founder)/workspace/esop/grants/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/esop/manage,equity_finance_legal,web/src/app/(app)/(founder)/workspace/esop/manage/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/esop/offers,equity_finance_legal,web/src/app/(app)/(founder)/workspace/esop/offers/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/esop/offers/request,equity_finance_legal,web/src/app/(app)/(founder)/workspace/esop/offers/request/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/esop,equity_finance_legal,web/src/app/(app)/(founder)/workspace/esop/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/esop/vesting,equity_finance_legal,web/src/app/(app)/(founder)/workspace/esop/vesting/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evaluations/[evaluationId],reports_research_svi,web/src/app/(app)/(founder)/workspace/evaluations/[evaluationId]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evaluations/cohort/[batchId],reports_research_svi,web/src/app/(app)/(founder)/workspace/evaluations/cohort/[batchId]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evaluations/cohort,reports_research_svi,web/src/app/(app)/(founder)/workspace/evaluations/cohort/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evaluations,reports_research_svi,web/src/app/(app)/(founder)/workspace/evaluations/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evidence/connectors,evidence_integrations,web/src/app/(app)/(founder)/workspace/evidence/connectors/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evidence/corrections,evidence_integrations,web/src/app/(app)/(founder)/workspace/evidence/corrections/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evidence/founder,evidence_integrations,web/src/app/(app)/(founder)/workspace/evidence/founder/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evidence/gaps,evidence_integrations,web/src/app/(app)/(founder)/workspace/evidence/gaps/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evidence/metrics,evidence_integrations,web/src/app/(app)/(founder)/workspace/evidence/metrics/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evidence/outcomes,evidence_integrations,web/src/app/(app)/(founder)/workspace/evidence/outcomes/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/evidence,evidence_integrations,web/src/app/(app)/(founder)/workspace/evidence/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/exit/benchmark,founder_growth_tools,web/src/app/(app)/(founder)/workspace/exit/benchmark/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/exit/clean-room,founder_growth_tools,web/src/app/(app)/(founder)/workspace/exit/clean-room/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/exit/listing,founder_growth_tools,web/src/app/(app)/(founder)/workspace/exit/listing/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/exit,founder_growth_tools,web/src/app/(app)/(founder)/workspace/exit/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/exit/strategy/[scenarioId],founder_growth_tools,web/src/app/(app)/(founder)/workspace/exit/strategy/[scenarioId]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/exit/strategy/new,founder_growth_tools,web/src/app/(app)/(founder)/workspace/exit/strategy/new/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/exit/strategy,founder_growth_tools,web/src/app/(app)/(founder)/workspace/exit/strategy/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/finance/dividends,equity_finance_legal,web/src/app/(app)/(founder)/workspace/finance/dividends/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/finance/expenses,founder_growth_tools,web/src/app/(app)/(founder)/workspace/finance/expenses/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/finance/invoices,founder_growth_tools,web/src/app/(app)/(founder)/workspace/finance/invoices/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/finance,founder_growth_tools,web/src/app/(app)/(founder)/workspace/finance/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/finance/revenue,founder_growth_tools,web/src/app/(app)/(founder)/workspace/finance/revenue/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/funding,founder_growth_tools,web/src/app/(app)/(founder)/workspace/funding/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor/dealflow,investor_programs,web/src/app/(app)/(founder)/workspace/investor/dealflow/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor/digest,investor_programs,web/src/app/(app)/(founder)/workspace/investor/digest/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor/mandate,investor_programs,web/src/app/(app)/(founder)/workspace/investor/mandate/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor,investor_programs,web/src/app/(app)/(founder)/workspace/investor/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor/portfolio,investor_programs,web/src/app/(app)/(founder)/workspace/investor/portfolio/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor/startup/[projectId],investor_programs,web/src/app/(app)/(founder)/workspace/investor/startup/[projectId]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor/team,investor_programs,web/src/app/(app)/(founder)/workspace/investor/team/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investor/watchlist,investor_programs,web/src/app/(app)/(founder)/workspace/investor/watchlist/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investors/access/new,investor_programs,web/src/app/(app)/(founder)/workspace/investors/access/new/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investors/access,investor_programs,web/src/app/(app)/(founder)/workspace/investors/access/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investors,investor_programs,web/src/app/(app)/(founder)/workspace/investors/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/investors/pipeline,investor_programs,web/src/app/(app)/(founder)/workspace/investors/pipeline/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/knowledge-base,founder_growth_tools,web/src/app/(app)/(founder)/workspace/knowledge-base/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/lp-report,reports_research_svi,web/src/app/(app)/(founder)/workspace/lp-report/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace,founder_growth_tools,web/src/app/(app)/(founder)/workspace/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/plan/guide/[chapter],founder_growth_tools,web/src/app/(app)/(founder)/workspace/plan/guide/[chapter]/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
blockid.au,page,/workspace/plan/journal,founder_growth_tools,web/src/app/(app)/(founder)/workspace/plan/journal/page.tsx,c2e1470662804f1caeafe30439baef91940b875e,static_inventory_only; representative evidence in review; not individual E2E pass
